,target,age,gender_F,donations_2017,donations_2017_min_2016
6213,0,31,1,4,-6
6214,0,61,0,4,2
6215,0,33,1,9,1
6216,0,77,1,6,-5
6217,0,46,0,5,2
6218,0,61,1,1,-2
6219,0,71,0,4,0
6220,0,38,1,4,-4
6221,0,45,1,1,-7
6222,0,60,1,9,2
6223,0,43,1,4,1
6224,0,50,1,0,-11
6225,0,40,0,9,5
6226,0,57,1,4,-2
6227,0,35,1,8,4
6228,0,76,0,3,-1
6229,0,39,0,0,-10
6230,0,94,0,3,-6
6231,0,46,1,8,-1
6232,0,84,0,5,2
6233,0,44,0,3,-1
6234,0,56,1,0,-4
6235,0,35,0,4,-4
6236,0,72,1,6,-4
6237,0,60,0,4,2
6238,0,70,1,4,0
6239,0,58,0,1,-4
6240,0,95,0,4,-2
6241,0,83,1,5,0
6242,0,92,0,9,-1
6243,0,94,1,4,-1
6244,0,34,0,3,-7
6245,0,60,1,2,-9
6246,0,56,0,2,-4
6247,0,43,1,5,3
6248,0,75,1,5,-1
6249,0,33,1,0,-6
6250,0,49,1,0,-6
6251,0,58,1,1,-5
6252,0,46,1,3,-5
6253,0,57,0,4,-3
6254,0,86,1,1,-3
6255,0,61,1,2,-2
6256,0,46,1,1,-8
6257,0,52,1,2,0
6258,0,41,0,2,-2
6259,0,45,0,7,-1
6260,0,35,0,3,-2
6261,0,65,0,5,2
6262,0,32,0,0,-10
6263,0,74,1,5,-4
6264,0,39,0,8,1
6265,0,68,1,8,6
6266,0,65,0,3,-3
6267,0,20,1,4,-3
6268,0,53,0,1,-9
6269,0,42,1,4,-4
6270,0,22,0,1,-2
6271,0,57,1,5,0
6272,0,27,1,2,-5
6273,0,31,0,1,-1
6274,0,36,1,8,0
6275,0,81,0,7,4
6276,0,50,0,6,3
6277,0,65,0,5,2
6278,0,60,0,6,-3
6279,0,58,1,4,0
6280,0,43,0,9,5
6281,0,55,0,9,7
6282,0,56,1,8,5
6283,0,30,0,8,-3
6284,0,62,1,8,3
6285,0,72,1,7,-1
6286,0,76,0,7,-4
6287,0,37,1,1,-4
6288,0,62,1,9,1
6289,0,46,1,9,3
6290,0,69,1,1,-7
6291,0,79,0,8,-1
6292,0,87,1,9,4
6293,0,31,1,2,-1
6294,0,60,0,1,-2
6295,0,52,1,5,-2
6296,0,65,1,2,-3
6297,0,75,0,2,-1
6298,0,60,1,4,-4
6299,0,25,1,8,-3
6300,0,39,0,5,-4
6301,0,52,0,4,-1
6302,0,52,1,9,5
6303,0,67,0,2,-6
6304,0,43,0,7,-1
6305,0,56,1,2,-9
6306,0,38,0,8,3
6307,0,34,1,0,-5
6308,0,75,1,4,2
6309,0,48,0,2,-2
6310,0,56,1,3,-6
6311,0,59,0,5,3
6312,0,63,1,9,5
6313,0,69,1,1,-9
6314,0,60,1,8,-2
6315,0,41,0,3,-5
6316,0,53,0,4,-4
6317,0,52,1,1,-4
6318,0,99,0,9,6
6319,0,27,1,2,-2
6320,0,55,0,8,5
6321,0,49,1,5,-2
6322,0,98,1,9,-2
6323,0,41,0,3,0
6324,0,72,0,5,-3
6325,0,60,1,0,-2
6326,0,44,0,0,-3
6327,0,78,0,7,1
6328,0,72,1,7,-4
6329,0,51,1,3,0
6330,0,63,0,3,-4
6331,0,78,0,1,-3
6332,0,60,0,5,2
6333,0,44,1,5,2
6334,0,60,0,8,5
6335,0,33,0,5,-3
6336,0,75,1,1,-4
6337,0,78,0,5,-3
6338,0,52,1,1,-2
6339,0,47,1,2,-3
6340,0,54,0,5,2
6341,0,28,1,3,-8
6342,0,45,1,1,-2
6343,0,63,1,1,-2
6344,0,62,1,3,-6
6345,0,92,0,6,2
6346,0,41,0,4,0
6347,0,46,1,8,4
6348,0,42,0,1,-3
6349,0,60,0,8,-2
6350,0,76,1,4,1
6351,0,24,1,8,-2
6352,0,24,1,3,-7
6353,0,74,0,7,-1
6354,0,68,0,6,-4
6355,0,57,1,5,0
6356,0,69,0,9,4
6357,0,57,1,4,-4
6358,0,75,0,1,-8
6359,0,38,0,9,0
6360,0,60,0,1,-9
6361,0,53,0,0,-3
6362,0,70,0,7,1
6363,0,60,1,4,-3
6364,0,61,0,9,3
6365,0,61,1,1,-4
6366,0,63,0,9,2
6367,0,42,1,6,-2
6368,0,45,0,2,-9
6369,0,22,0,5,-5
6370,0,76,1,8,6
6371,0,43,1,2,-4
6372,0,41,0,0,-5
6373,0,60,1,0,-8
6374,0,23,1,6,-1
6375,0,33,0,7,2
6376,0,96,1,6,-5
6377,0,52,1,2,-6
6378,0,21,0,8,4
6379,0,20,1,0,-10
6380,0,75,1,8,-1
6381,0,70,0,3,-5
6382,0,62,1,9,-2
6383,0,74,0,1,-3
6384,0,40,0,1,-4
6385,0,60,1,3,-6
6386,0,27,0,4,-2
6387,0,43,1,0,-3
6388,0,60,0,6,-2
6389,0,24,0,0,-10
6390,0,51,0,8,5
6391,0,31,0,5,-1
6392,0,33,0,3,-1
6393,0,60,1,4,-7
6394,0,19,1,6,-5
6395,0,47,0,3,-3
6396,0,38,0,1,-9
6397,0,89,0,2,-5
6398,0,41,0,0,-5
6399,0,31,0,6,3
6400,0,60,1,4,-3
6401,0,36,1,5,-1
6402,0,100,1,0,-8
6403,0,61,1,9,0
6404,0,80,1,3,-6
6405,0,51,0,2,-7
6406,0,41,1,7,-1
6407,0,80,1,0,-9
6408,0,32,1,3,-6
6409,0,58,1,3,-6
6410,0,44,1,3,-3
6411,0,61,1,4,-5
6412,0,51,1,9,0
6413,0,45,1,8,3
6414,0,36,1,1,-2
6415,0,59,1,0,-5
6416,0,71,1,7,2
6417,0,60,0,7,-3
6418,0,44,0,4,0
6419,0,47,1,0,-3
6420,0,78,1,2,-9
6421,0,49,0,0,-2
6422,0,60,0,8,4
6423,0,53,0,3,-3
6424,0,47,0,0,-2
6425,0,44,1,6,4
6426,0,23,1,7,0
6427,0,25,0,9,5
6428,0,62,0,8,0
6429,0,41,0,8,-1
6430,0,88,1,5,-1
6431,0,33,0,1,-3
6432,0,45,0,0,-5
6433,0,43,1,1,-7
6434,0,29,1,6,2
6435,0,60,1,9,-2
6436,0,70,1,8,5
6437,0,48,0,5,-4
6438,0,68,1,1,-8
6439,0,25,0,2,-8
6440,0,61,0,6,0
6441,0,60,0,5,-3
6442,0,36,0,8,6
6443,0,60,1,1,-2
6444,0,64,1,0,-2
6445,0,50,1,0,-3
6446,0,39,0,4,-7
6447,0,73,0,1,-1
6448,0,52,1,0,-4
6449,0,57,0,8,6
6450,0,37,1,4,-4
6451,0,31,1,1,-9
6452,0,53,0,5,-3
6453,0,57,1,1,-10
6454,0,48,0,6,-3
6455,0,23,1,8,2
6456,0,42,1,7,-3
6457,0,55,0,9,3
6458,0,51,0,0,-6
6459,0,19,0,8,3
6460,0,55,0,7,2
6461,0,60,1,9,2
6462,0,38,0,4,1
6463,0,29,0,8,5
6464,0,61,1,3,-8
6465,0,39,0,5,3
6466,0,58,1,3,-7
6467,0,69,1,3,-3
6468,0,93,1,1,-6
6469,0,60,0,5,-2
6470,0,29,1,4,-4
6471,0,73,1,5,-3
6472,0,62,0,8,-2
6473,0,39,0,1,-5
6474,0,48,1,8,5
6475,0,48,0,9,0
6476,0,66,0,8,2
6477,0,75,1,9,6
6478,0,54,1,4,-2
6479,0,54,1,0,-10
6480,0,48,0,1,-3
6481,0,62,0,0,-8
6482,0,62,1,0,-8
6483,0,57,0,2,-8
6484,0,36,1,2,-7
6485,0,71,1,9,7
6486,0,84,1,3,-1
6487,0,50,1,1,-1
6488,0,93,1,9,3
6489,0,50,0,6,2
6490,0,51,1,1,-1
6491,0,57,0,8,-2
6492,0,62,0,7,-3
6493,0,59,1,6,-5
6494,0,60,0,1,-9
6495,0,82,0,9,7
6496,0,57,1,6,4
6497,0,59,1,8,2
6498,0,89,0,8,-3
6499,0,84,0,0,-5
6500,0,40,1,9,6
6501,0,38,1,4,-5
6502,0,55,0,5,-5
6503,0,48,0,5,-3
6504,0,39,1,0,-5
6505,0,52,0,2,-1
6506,0,38,1,2,-9
6507,0,60,1,3,-3
6508,0,33,1,6,3
6509,0,29,0,6,-5
6510,0,61,1,2,-1
6511,0,86,0,1,-4
6512,0,55,1,3,0
6513,0,68,0,2,0
6514,0,59,0,8,-3
6515,0,36,1,8,-2
6516,0,49,0,9,3
6517,0,45,0,3,0
6518,0,60,0,5,3
6519,0,100,0,3,-5
6520,0,49,1,8,0
6521,0,68,1,2,-8
6522,0,59,1,7,-2
6523,0,24,1,0,-5
6524,0,59,0,9,3
6525,0,72,0,1,-8
6526,0,54,1,3,-2
6527,0,29,1,1,-4
6528,0,57,1,4,-3
6529,0,82,0,8,4
6530,0,30,1,5,0
6531,0,59,0,4,-5
6532,0,51,1,7,4
6533,0,21,0,1,-6
6534,0,60,1,3,-5
6535,0,74,0,1,-7
6536,0,56,0,4,-4
6537,0,56,0,7,2
6538,0,65,0,1,-2
6539,0,83,0,9,3
6540,0,64,0,6,0
6541,0,36,1,0,-7
6542,0,73,1,9,2
6543,0,43,0,8,5
6544,0,95,1,6,-1
6545,0,70,1,6,-3
6546,0,61,0,0,-2
6547,0,55,1,5,1
6548,0,55,0,1,-2
6549,0,30,1,7,3
6550,0,39,1,5,-2
6551,0,25,1,1,-5
6552,0,48,1,9,-2
6553,0,60,0,4,-3
6554,0,37,1,4,1
6555,0,53,1,9,2
6556,0,74,1,4,-1
6557,0,50,0,2,-7
6558,0,36,0,3,-2
6559,0,30,1,0,-3
6560,0,66,1,9,3
6561,0,23,1,2,-6
6562,0,39,0,1,-9
6563,0,38,1,7,-3
6564,0,35,0,4,2
6565,0,48,0,5,-3
6566,0,47,0,0,-11
6567,0,60,0,7,-2
6568,0,55,1,8,0
6569,0,40,1,7,5
6570,0,50,1,1,-9
6571,0,42,0,3,-3
6572,0,38,0,0,-11
6573,0,56,0,2,-4
6574,0,53,0,5,-2
6575,0,40,0,5,-2
6576,0,70,0,7,2
6577,0,73,0,5,2
6578,0,60,1,2,0
6579,0,65,1,9,-1
6580,0,44,0,2,-6
6581,0,60,1,1,-2
6582,0,54,0,5,2
6583,0,29,1,0,-4
6584,0,27,0,9,2
6585,0,40,1,7,-1
6586,0,51,0,1,-5
6587,0,72,1,5,2
6588,0,54,1,2,-9
6589,0,80,0,1,-3
6590,0,44,0,1,-6
6591,0,31,1,2,-8
6592,0,26,0,4,1
6593,0,69,1,9,5
6594,0,27,1,4,-1
6595,0,99,1,6,4
6596,0,32,0,9,4
6597,0,62,1,2,-4
6598,0,60,1,4,2
6599,0,40,1,3,-3
6600,0,81,0,2,-2
6601,0,60,1,5,1
6602,0,50,0,4,-7
6603,0,70,0,3,-3
6604,0,37,1,0,-11
6605,0,32,0,2,-2
6606,0,47,1,5,1
6607,0,58,0,9,3
6608,0,62,1,5,-4
6609,0,60,1,9,6
6610,0,52,1,6,1
6611,0,45,0,7,2
6612,0,31,0,6,4
6613,0,74,0,5,-1
6614,0,77,0,2,0
6615,0,46,0,9,0
6616,0,53,0,7,2
6617,0,58,0,1,-2
6618,0,21,0,5,-5
6619,0,60,0,7,-1
6620,0,94,1,2,-8
6621,0,52,0,8,4
6622,0,88,0,6,4
6623,0,44,1,1,-10
6624,0,47,0,0,-7
6625,0,51,0,3,1
6626,0,45,1,0,-4
6627,0,53,0,3,0
6628,0,20,1,1,-6
6629,0,81,1,5,3
6630,0,87,0,2,0
6631,0,78,0,6,2
6632,0,56,1,3,-2
6633,0,65,1,1,-2
6634,0,69,1,9,5
6635,0,66,1,8,1
6636,0,71,0,9,-1
6637,0,73,0,4,-5
6638,0,60,0,0,-3
6639,0,52,1,9,4
6640,0,60,0,9,7
6641,0,51,1,8,1
6642,0,38,0,3,-4
6643,0,48,0,3,-6
6644,0,62,1,7,-3
6645,0,45,1,4,-6
6646,0,69,1,1,-5
6647,0,47,1,9,6
6648,0,36,0,1,-9
6649,0,49,1,1,-4
6650,0,70,0,1,-9
6651,0,50,1,5,1
6652,0,87,0,6,3
6653,0,58,1,6,-4
6654,0,52,1,5,1
6655,0,72,1,2,-2
6656,0,60,1,1,-5
6657,0,32,1,5,-3
6658,0,54,1,2,-2
6659,0,64,1,5,-1
6660,0,20,1,2,-7
6661,0,61,0,3,1
6662,0,48,1,5,-3
6663,0,60,1,7,3
6664,0,90,0,0,-7
6665,0,63,1,4,-7
6666,0,57,0,1,-1
6667,0,75,1,0,-4
6668,0,83,1,0,-6
6669,0,55,1,2,-6
6670,0,21,1,8,1
6671,0,19,1,7,-2
6672,0,20,1,3,-3
6673,0,47,0,4,2
6674,0,37,0,9,1
6675,0,51,0,8,0
6676,0,84,1,8,-3
6677,0,62,1,0,-8
6678,0,26,0,4,1
6679,0,55,0,8,-3
6680,0,43,1,9,5
6681,0,78,0,4,2
6682,0,60,0,2,0
6683,0,47,1,3,-1
6684,0,42,1,6,-5
6685,0,43,0,0,-5
6686,0,44,1,3,-7
6687,0,69,1,5,-3
6688,0,65,1,8,2
6689,0,19,1,6,-5
6690,0,75,1,3,-3
6691,0,54,0,8,-1
6692,0,61,1,4,-4
6693,0,32,0,5,1
6694,0,76,0,1,-9
6695,0,60,1,7,0
6696,0,22,1,3,0
6697,0,74,1,6,2
6698,0,48,1,4,-5
6699,0,65,0,9,-2
6700,0,43,1,9,-2
6701,0,26,1,1,-1
6702,0,62,1,2,-1
6703,0,56,1,8,1
6704,0,22,1,3,-6
6705,0,50,0,5,-3
6706,0,41,0,6,-4
6707,0,57,0,1,-6
6708,0,64,1,0,-6
6709,0,38,0,5,2
6710,0,56,0,8,-1
6711,0,42,1,9,5
6712,0,46,0,1,-8
6713,0,90,0,0,-8
6714,0,60,0,3,-2
6715,0,54,1,8,5
6716,0,26,0,4,-6
6717,0,55,1,5,-3
6718,0,64,0,6,-1
6719,0,39,1,1,-9
6720,0,54,1,8,4
6721,0,29,0,2,0
6722,0,87,1,2,-5
6723,0,86,0,8,0
6724,0,33,1,9,3
6725,0,54,0,3,0
6726,0,49,0,7,-4
6727,0,53,1,1,-6
6728,0,57,1,0,-6
6729,0,49,0,5,2
6730,0,66,0,0,-8
6731,0,29,1,1,-1
6732,0,39,0,2,-3
6733,0,62,0,9,5
6734,0,47,1,4,-4
6735,0,62,1,2,-1
6736,0,21,0,8,1
6737,0,37,0,2,-6
6738,0,42,1,2,-6
6739,0,80,1,7,3
6740,0,75,0,0,-6
6741,0,76,0,0,-2
6742,0,38,1,5,-1
6743,0,28,0,2,-8
6744,0,30,1,5,-5
6745,0,36,0,5,-1
6746,0,33,0,3,-4
6747,0,38,1,1,-3
6748,0,26,0,1,-7
6749,0,91,1,1,-2
6750,0,38,0,6,4
6751,0,64,1,1,-2
6752,0,26,1,6,-4
6753,0,60,1,2,-7
6754,0,66,0,3,-2
6755,0,31,1,6,1
6756,0,60,0,0,-9
6757,0,61,1,8,4
6758,0,60,1,7,5
6759,0,55,1,5,-2
6760,0,54,1,4,-6
6761,0,40,1,8,1
6762,0,52,1,9,2
6763,0,87,0,2,-5
6764,0,60,0,3,0
6765,0,47,0,9,5
6766,0,59,0,4,-3
6767,0,63,0,6,4
6768,0,19,1,0,-8
6769,0,26,1,3,-8
6770,0,54,1,9,7
6771,0,56,0,3,-6
6772,0,29,0,3,-5
6773,0,64,1,7,-4
6774,0,68,1,7,-4
6775,0,73,0,4,2
6776,0,41,0,3,-6
6777,0,62,0,9,3
6778,0,45,1,6,2
6779,0,89,1,3,-5
6780,0,39,1,2,-4
6781,0,36,0,8,2
6782,0,55,0,7,-2
6783,0,57,0,6,0
6784,0,33,1,5,-6
6785,0,34,0,8,3
6786,0,69,0,8,-2
6787,0,87,1,9,2
6788,0,60,0,7,1
6789,0,52,0,6,-4
6790,0,50,0,7,-2
6791,0,39,0,4,-3
6792,0,42,1,2,-7
6793,0,43,0,1,-10
6794,0,45,0,3,-1
6795,0,60,0,4,0
6796,0,45,1,1,-1
6797,0,23,0,3,1
6798,0,85,1,4,-7
6799,0,67,1,9,5
6800,0,63,1,1,-8
6801,0,87,0,6,-1
6802,0,78,1,9,6
6803,0,50,0,9,4
6804,0,73,1,4,-6
6805,0,92,1,3,-4
6806,0,42,0,0,-2
6807,0,50,1,4,-3
6808,0,86,1,7,5
6809,0,61,0,4,-7
6810,0,74,1,5,2
6811,0,58,1,5,3
6812,0,66,1,8,1
6813,0,83,0,0,-4
6814,0,37,0,7,-4
6815,0,94,1,8,2
6816,0,28,1,3,-1
6817,0,59,0,7,5
6818,0,36,1,8,-2
6819,0,78,0,6,0
6820,0,75,1,2,-2
6821,0,40,0,3,-8
6822,0,42,1,7,-1
6823,0,64,1,6,-3
6824,0,72,1,3,-7
6825,0,32,1,6,3
6826,0,51,0,1,-3
6827,0,60,0,5,-2
6828,0,47,0,7,-1
6829,0,58,1,1,-3
6830,0,34,0,8,0
6831,0,33,0,2,-3
6832,0,60,0,5,-4
6833,0,25,0,0,-6
6834,0,50,0,4,-1
6835,0,56,0,9,7
6836,0,37,1,9,3
6837,0,61,1,0,-5
6838,0,61,0,0,-9
6839,0,52,0,2,-1
6840,0,60,1,3,-5
6841,0,53,0,4,-7
6842,0,57,0,4,2
6843,0,47,0,3,-4
6844,0,55,1,5,-5
6845,0,51,0,9,7
6846,0,69,0,6,-2
6847,0,54,1,7,1
6848,0,19,0,5,-2
6849,0,38,1,0,-11
6850,0,56,1,9,7
6851,0,48,1,4,-7
6852,0,31,0,7,3
6853,0,20,0,9,2
6854,0,44,0,9,-2
6855,0,25,1,8,0
6856,0,40,1,3,-8
6857,0,49,1,5,3
6858,0,60,1,9,-2
6859,0,19,0,9,0
6860,0,30,0,0,-2
6861,0,32,0,6,4
6862,0,51,1,8,2
6863,0,48,1,4,-3
6864,0,28,1,3,-6
6865,0,57,0,6,4
6866,0,66,0,0,-11
6867,0,79,1,7,2
6868,0,81,0,5,-4
6869,0,53,1,2,-5
6870,0,68,1,8,6
6871,0,53,1,9,3
6872,0,36,0,7,2
6873,0,68,0,3,-4
6874,0,57,1,7,-1
6875,0,70,0,9,7
6876,0,44,1,7,-1
6877,0,52,1,2,-2
6878,0,52,1,3,-6
6879,0,77,1,5,2
6880,0,78,0,5,0
6881,0,39,0,6,0
6882,0,50,0,6,-2
6883,0,32,1,6,0
6884,0,54,0,6,3
6885,0,60,0,7,-2
6886,0,32,1,1,-7
6887,0,22,0,0,-6
6888,0,62,0,4,-7
6889,0,61,0,0,-2
6890,0,48,0,4,-7
6891,0,36,0,2,-8
6892,0,41,0,9,1
6893,0,70,0,6,-2
6894,0,60,0,9,4
6895,0,30,1,0,-8
6896,0,81,0,9,4
6897,0,48,1,7,0
6898,0,32,0,1,-5
6899,0,33,1,8,-2
6900,0,49,1,9,0
6901,0,31,1,8,3
6902,0,74,1,1,-4
6903,0,72,1,8,0
6904,0,40,1,4,0
6905,0,61,0,4,1
6906,0,39,1,9,3
6907,0,55,1,8,0
6908,0,35,1,5,-5
6909,0,49,1,7,2
6910,0,49,0,8,0
6911,0,56,0,5,-3
6912,0,51,0,3,-6
6913,0,40,1,2,-7
6914,0,68,0,4,1
6915,0,36,0,1,-4
6916,0,49,0,7,5
6917,0,64,1,7,-2
6918,0,76,1,2,-4
6919,0,67,1,3,-1
6920,0,57,1,4,-1
6921,0,58,0,7,0
6922,0,45,0,2,-8
6923,0,67,1,4,-3
6924,0,82,0,2,-1
6925,0,84,0,4,2
6926,0,60,1,2,-4
6927,0,58,1,5,-2
6928,0,28,0,1,-9
6929,0,26,0,8,4
6930,0,43,0,5,-4
6931,0,96,1,9,7
6932,0,47,1,4,-6
6933,0,59,0,9,-1
6934,0,36,0,5,-2
6935,0,64,0,3,-7
6936,0,87,0,7,1
6937,0,65,1,4,1
6938,0,50,1,5,-2
6939,0,92,1,4,0
6940,0,63,0,5,-5
6941,0,28,1,9,6
6942,0,78,0,7,-2
6943,0,20,0,4,-5
6944,0,38,1,9,-1
6945,0,47,1,6,3
6946,0,36,0,1,-5
6947,0,40,1,8,3
6948,0,34,1,4,1
6949,0,49,1,4,2
6950,0,58,0,4,-7
6951,0,79,0,6,1
6952,0,59,1,5,0
6953,0,30,1,7,-4
6954,0,41,0,6,-2
6955,0,36,0,8,4
6956,0,66,0,7,5
6957,0,73,0,3,-5
6958,0,48,1,4,-7
6959,0,42,0,5,0
6960,0,37,1,8,1
6961,0,57,1,2,-3
6962,0,42,0,4,1
6963,0,35,1,6,-1
6964,0,49,1,1,-10
6965,0,51,0,9,-2
6966,0,72,1,2,-2
6967,0,32,1,5,-5
6968,0,64,1,6,-2
6969,0,62,0,1,-4
6970,0,56,1,3,1
6971,0,78,0,1,-3
6972,0,39,0,5,3
6973,0,40,1,1,-2
6974,0,57,1,3,-8
6975,0,68,1,1,-5
6976,0,38,0,7,-1
6977,0,57,1,0,-6
6978,0,60,1,6,-3
6979,0,66,0,7,1
6980,0,31,1,8,-1
6981,0,46,1,9,7
6982,0,56,0,2,-5
6983,0,74,1,2,-8
6984,0,38,0,0,-11
6985,0,80,1,5,-2
6986,0,55,0,8,-2
6987,0,51,0,2,-4
6988,0,67,0,3,-8
6989,0,24,1,1,-1
6990,0,37,0,7,-1
6991,0,70,1,0,-8
6992,0,41,1,2,-4
6993,0,27,0,7,-3
6994,0,37,0,4,2
6995,0,66,0,0,-8
6996,0,72,1,6,1
6997,0,64,1,6,-2
6998,0,72,1,0,-2
6999,0,46,1,5,-3
7000,0,66,1,0,-4
7001,0,40,1,9,1
7002,0,41,0,3,-5
7003,0,60,0,5,-2
7004,0,25,0,2,-7
7005,0,33,1,4,-4
7006,0,77,1,4,-7
7007,0,69,0,6,1
7008,0,65,1,0,-6
7009,0,52,1,2,0
7010,0,25,0,5,3
7011,0,77,0,2,-3
7012,0,36,0,8,-1
7013,0,58,1,0,-3
7014,0,69,0,9,6
7015,0,69,1,7,4
7016,0,53,1,2,-6
7017,0,85,0,0,-8
7018,0,55,0,5,-1
7019,0,49,1,2,0
7020,0,23,0,4,-3
7021,0,60,0,9,3
7022,0,42,0,1,-9
7023,0,65,1,0,-4
7024,0,69,0,9,2
7025,0,51,1,6,-3
7026,0,67,0,2,-2
7027,0,89,0,4,-5
7028,0,60,1,2,-1
7029,0,99,0,9,7
7030,0,23,1,2,-2
7031,0,66,1,4,-6
7032,0,45,1,8,4
7033,0,80,0,8,6
7034,0,26,1,1,-5
7035,0,79,0,9,2
7036,0,35,1,6,-5
7037,0,56,1,6,2
7038,0,59,1,2,-5
7039,0,74,0,3,-2
7040,0,73,0,1,-5
7041,0,43,0,6,-3
7042,0,60,0,5,-5
7043,0,35,1,9,6
7044,0,60,1,3,-1
7045,0,36,0,7,5
7046,0,64,1,1,-2
7047,0,81,1,5,-4
7048,0,44,1,4,-1
7049,0,41,0,2,-3
7050,0,60,1,9,0
7051,0,41,0,7,-4
7052,0,61,1,3,-3
7053,0,50,1,8,-2
7054,0,62,1,7,3
7055,0,45,1,4,2
7056,0,48,0,6,2
7057,0,41,0,6,-4
7058,0,37,1,6,2
7059,0,36,0,1,-2
7060,0,21,1,7,3
7061,0,42,0,1,-5
7062,0,55,0,4,1
7063,0,36,0,3,0
7064,0,57,1,8,-2
7065,0,69,0,9,7
7066,0,64,1,2,-1
7067,0,77,0,4,-3
7068,0,37,0,0,-10
7069,0,34,1,5,-5
7070,0,70,1,3,-2
7071,0,64,0,8,5
7072,0,64,0,6,-2
7073,0,75,0,2,-1
7074,0,29,1,5,-2
7075,0,42,0,4,2
7076,0,53,1,2,-4
7077,0,42,0,9,-2
7078,0,64,0,9,2
7079,0,62,1,8,0
7080,0,47,0,7,-2
7081,0,60,1,3,0
7082,0,70,0,5,1
7083,0,53,0,3,0
7084,0,60,0,1,-2
7085,0,73,0,8,-3
7086,0,57,1,6,3
7087,0,61,1,1,-8
7088,0,93,1,0,-8
7089,0,39,0,6,-4
7090,0,52,0,6,-5
7091,0,65,1,2,-9
7092,0,19,1,4,-6
7093,0,61,0,6,-5
7094,0,70,0,8,-2
7095,0,61,0,0,-3
7096,0,30,1,4,-5
7097,0,52,0,6,-1
7098,0,53,1,5,-2
7099,0,60,1,5,-2
7100,0,54,0,9,7
7101,0,27,1,9,3
7102,0,55,0,2,-8
7103,0,34,1,2,-3
7104,0,72,1,6,-3
7105,0,60,0,9,3
7106,0,42,0,2,-6
7107,0,61,0,5,-5
7108,0,86,0,2,-2
7109,0,56,0,1,-2
7110,0,52,0,0,-5
7111,0,55,0,1,-6
7112,0,53,0,6,-2
7113,0,47,0,0,-9
7114,0,46,1,0,-2
7115,0,75,0,1,-8
7116,0,43,1,4,-1
7117,0,31,1,5,-3
7118,0,46,0,6,-2
7119,0,39,0,8,-1
7120,0,34,1,3,-5
7121,0,50,1,3,-4
7122,0,27,1,8,3
7123,0,50,0,9,3
7124,0,87,0,6,-3
7125,0,38,1,9,5
7126,0,50,1,4,-1
7127,0,19,1,1,-7
7128,0,65,0,6,0
7129,0,47,1,7,-4
7130,0,58,0,8,5
7131,0,84,1,8,6
7132,0,84,1,1,-8
7133,0,64,1,1,-6
7134,0,51,1,6,1
7135,0,25,1,9,-1
7136,0,62,1,9,7
7137,0,77,1,5,3
7138,0,56,1,8,-1
7139,0,79,0,1,-9
7140,0,67,0,4,-7
7141,0,70,0,8,6
7142,0,55,1,2,-6
7143,0,71,1,1,-7
7144,0,50,0,6,-3
7145,0,52,1,4,2
7146,0,54,1,7,0
7147,0,60,0,2,-5
7148,0,49,0,9,3
7149,0,39,1,7,-2
7150,0,38,1,9,-2
7151,0,51,0,4,-5
7152,0,46,0,3,1
7153,0,82,0,2,-5
7154,0,49,0,2,-8
7155,0,66,1,8,6
7156,0,44,1,0,-4
7157,0,70,0,3,-3
7158,0,67,0,2,-8
7159,0,52,0,2,0
7160,0,57,1,2,-1
7161,0,50,1,4,0
7162,0,60,0,0,-6
7163,0,52,0,7,3
7164,0,42,0,2,0
7165,0,71,1,9,3
7166,0,83,0,2,-4
7167,0,88,1,7,1
7168,0,42,0,8,-2
7169,0,60,1,2,-9
7170,0,64,0,3,-3
7171,0,97,0,5,-6
7172,0,46,1,7,2
7173,0,44,1,8,2
7174,0,31,1,4,-2
7175,0,68,1,6,-4
7176,0,31,0,4,-2
7177,0,96,1,5,2
7178,0,22,1,0,-5
7179,0,58,1,1,-6
7180,0,61,0,4,2
7181,0,64,0,8,3
7182,0,38,1,2,-2
7183,0,48,1,2,-9
7184,0,61,0,9,2
7185,0,61,0,3,-4
7186,0,76,1,8,0
7187,0,42,1,0,-10
7188,0,68,0,0,-4
7189,0,47,1,4,0
7190,0,73,1,1,-2
7191,0,57,0,1,-7
7192,0,34,0,0,-7
7193,0,28,1,3,-2
7194,0,64,0,4,-4
7195,0,74,0,9,7
7196,0,58,1,8,4
7197,0,40,1,5,-1
7198,0,42,0,1,-7
7199,0,51,1,3,-3
7200,0,54,0,2,-9
7201,0,28,0,8,-2
7202,0,36,1,0,-8
7203,0,37,1,4,2
7204,0,67,0,6,0
7205,0,51,0,2,0
7206,0,42,0,4,-6
7207,0,62,0,1,-7
7208,0,67,0,7,4
7209,0,34,1,1,-2
7210,0,43,0,0,-5
7211,0,56,1,7,1
7212,0,62,0,8,3
7213,0,50,0,6,3
7214,0,67,0,8,5
7215,0,38,0,3,-7
7216,0,45,0,7,-2
7217,0,44,0,6,-4
7218,0,81,1,1,-2
7219,0,73,0,1,-3
7220,0,66,0,1,-1
7221,0,72,0,8,-3
7222,0,53,0,1,-3
7223,0,33,1,6,-4
7224,0,53,1,4,-5
7225,0,76,1,8,-2
7226,0,52,1,8,5
7227,0,76,1,9,5
7228,0,80,1,8,-1
7229,0,22,0,6,-2
7230,0,63,0,6,-2
7231,0,30,0,2,-7
7232,0,47,0,1,-9
7233,0,20,0,8,6
7234,0,47,0,9,7
7235,0,60,1,7,2
